,no_sd,focal_species,treatment_level,yes_n,no_n,organ,no_mean,treatment,invasive_species,interaction_type,yes_sd,yes_mean,study_id,native_functional_group,invasive_functional_group,latitude,longitude,collection_year
562,0.008259761,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - high_light,9,9,RMF,0.164972955,nutrients & shading,Impatiens parviflora,control_alone,0.005119457,0.148441935,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
563,0.008259761,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,9,9,RMF,0.164972955,nutrients & shading,Impatiens parviflora,control_alone,0.005487758,0.170300967,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
564,0.016211004,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - high_nutrients - low_light,9,9,RMF,0.230314165,nutrients & shading,Impatiens parviflora,control_alone,0.006814747,0.15317593,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
565,0.016211004,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - high_nutrients - low_light,9,9,RMF,0.230314165,nutrients & shading,Impatiens parviflora,control_alone,0.005336154,0.143956422,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
566,0.016211004,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - high_nutrients - low_light,9,9,RMF,0.230314165,nutrients & shading,Impatiens parviflora,control_alone,0.005614866,0.153867019,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
567,0.016211004,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - high_nutrients - low_light,9,9,RMF,0.230314165,nutrients & shading,Impatiens parviflora,control_alone,0.004563816,0.139172673,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
568,0.016211004,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - high_nutrients - low_light,9,9,RMF,0.230314165,nutrients & shading,Impatiens parviflora,control_alone,0.005119457,0.148441935,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
569,0.016211004,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - high_nutrients - low_light,9,9,RMF,0.230314165,nutrients & shading,Impatiens parviflora,control_alone,0.005487758,0.170300967,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
570,0.00774954,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - low_light,10,10,RMF,0.157225666,nutrients & shading,Impatiens parviflora,control_alone,0.005336154,0.143956422,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
571,0.00774954,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - low_light,10,10,RMF,0.157225666,nutrients & shading,Impatiens parviflora,control_alone,0.005614866,0.153867019,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
572,0.00774954,Impatiens noli-tangere,IMP-SED1 & IMP-LI1 - high_nutrients - low_light,10,10,RMF,0.157225666,nutrients & shading,Impatiens parviflora,control_alone,0.00558913,0.184584195,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
573,0.00774954,Impatiens noli-tangere,IMP-SED1 & IMP-PO2 - high_nutrients - low_light,10,10,RMF,0.157225666,nutrients & shading,Impatiens parviflora,control_alone,0.004563816,0.139172673,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
574,0.00774954,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - low_light,10,10,RMF,0.157225666,nutrients & shading,Impatiens parviflora,control_alone,0.005119457,0.148441935,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
575,0.00774954,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - low_light,10,10,RMF,0.157225666,nutrients & shading,Impatiens parviflora,control_alone,0.005487758,0.170300967,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
576,0.00963516,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - low_nutrients - high_light,10,10,RMF,0.176843405,nutrients & shading,Impatiens parviflora,control_alone,0.008287435,0.17007048,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
577,0.00963516,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - low_nutrients - high_light,10,10,RMF,0.176843405,nutrients & shading,Impatiens parviflora,control_alone,0.003208018,0.140780727,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
578,0.00963516,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - low_nutrients - high_light,10,10,RMF,0.176843405,nutrients & shading,Impatiens parviflora,control_alone,0.003787407,0.136182959,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
579,0.00963516,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - low_nutrients - high_light,10,10,RMF,0.176843405,nutrients & shading,Impatiens parviflora,control_alone,0.004563816,0.139172673,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
580,0.00963516,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - low_nutrients - high_light,10,10,RMF,0.176843405,nutrients & shading,Impatiens parviflora,control_alone,0.005119457,0.148441935,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
581,0.00963516,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - low_nutrients - high_light,10,10,RMF,0.176843405,nutrients & shading,Impatiens parviflora,control_alone,0.005487758,0.170300967,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
582,0.005995668,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - low_nutrients - high_light,10,10,RMF,0.176572924,nutrients & shading,Impatiens parviflora,control_alone,0.003208018,0.140780727,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
583,0.005995668,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - low_nutrients - high_light,10,10,RMF,0.176572924,nutrients & shading,Impatiens parviflora,control_alone,0.003787407,0.136182959,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
584,0.005995668,Impatiens noli-tangere,IMP-SED1 & IMP-LI1 - low_nutrients - high_light,10,10,RMF,0.176572924,nutrients & shading,Impatiens parviflora,control_alone,0.00558913,0.184584195,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
585,0.005995668,Impatiens noli-tangere,IMP-SED1 & IMP-PO2 - low_nutrients - high_light,10,10,RMF,0.176572924,nutrients & shading,Impatiens parviflora,control_alone,0.004563816,0.139172673,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
586,0.005995668,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - low_nutrients - high_light,10,10,RMF,0.176572924,nutrients & shading,Impatiens parviflora,control_alone,0.005119457,0.148441935,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
587,0.005995668,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - low_nutrients - high_light,10,10,RMF,0.176572924,nutrients & shading,Impatiens parviflora,control_alone,0.005487758,0.170300967,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
588,0.008548955,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - low_nutrients - low_light,10,10,RMF,0.181150079,nutrients & shading,Impatiens parviflora,control_alone,0.004563816,0.139172673,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
589,0.008548955,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - low_nutrients - low_light,10,10,RMF,0.181150079,nutrients & shading,Impatiens parviflora,control_alone,0.005119457,0.148441935,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
590,0.008548955,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - low_nutrients - low_light,10,10,RMF,0.181150079,nutrients & shading,Impatiens parviflora,control_alone,0.005487758,0.170300967,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
591,0.051458364,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,8,8,RMF,0.257760195,nutrients & shading,Impatiens parviflora,interaction,0.006586444,0.150636271,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
592,0.051458364,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - high_nutrients - high_light,8,8,RMF,0.257760195,nutrients & shading,Impatiens parviflora,interaction,0.007148124,0.188114462,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
593,0.051458364,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,8,8,RMF,0.257760195,nutrients & shading,Impatiens parviflora,interaction,0.015549969,0.200974663,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
594,0.051458364,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,8,8,RMF,0.257760195,nutrients & shading,Impatiens parviflora,interaction,0.003821113,0.156732279,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
595,0.051458364,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - high_nutrients - high_light,8,8,RMF,0.257760195,nutrients & shading,Impatiens parviflora,interaction,0.014175771,0.175748623,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
596,0.051458364,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,8,8,RMF,0.257760195,nutrients & shading,Impatiens parviflora,interaction,0.003600384,0.152980683,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
597,0.016401269,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - high_light,10,10,RMF,0.191759493,nutrients & shading,Impatiens parviflora,interaction,0.007148124,0.188114462,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
598,0.016401269,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,10,10,RMF,0.191759493,nutrients & shading,Impatiens parviflora,interaction,0.015549969,0.200974663,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
599,0.016401269,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - high_light,10,10,RMF,0.191759493,nutrients & shading,Impatiens parviflora,interaction,0.014175771,0.175748623,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
600,0.016401269,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,10,10,RMF,0.191759493,nutrients & shading,Impatiens parviflora,interaction,0.003600384,0.152980683,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
601,0.009344998,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - low_nutrients - high_light,8,8,RMF,0.169398181,nutrients & shading,Impatiens parviflora,interaction,0.003821113,0.156732279,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
602,0.009344998,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - low_nutrients - high_light,8,8,RMF,0.169398181,nutrients & shading,Impatiens parviflora,interaction,0.014175771,0.175748623,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
603,0.009344998,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - low_nutrients - high_light,8,8,RMF,0.169398181,nutrients & shading,Impatiens parviflora,interaction,0.003600384,0.152980683,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
604,0.005393147,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - low_nutrients - high_light,9,9,RMF,0.137198532,nutrients & shading,Impatiens parviflora,interaction,0.014175771,0.175748623,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
605,0.005393147,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - low_nutrients - high_light,9,9,RMF,0.137198532,nutrients & shading,Impatiens parviflora,interaction,0.003600384,0.152980683,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
606,0.004555597,Impatiens noli-tangere,IMP-LI1 & IMP-PO1 - high_nutrients - high_light,9,9,RMF,0.136124145,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
607,0.005235646,Impatiens noli-tangere,IMP-LI1 & IMP-SED1 - high_nutrients - high_light,9,9,RMF,0.126690107,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
608,0.004451844,Impatiens noli-tangere,IMP-LI1 & IMP-TEP2 - high_nutrients - high_light,9,9,RMF,0.147386301,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
609,0.005285039,Impatiens noli-tangere,IMP-LI1 & IMP-VO3 - high_nutrients - high_light,9,9,RMF,0.13766553,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
610,0.007706629,Impatiens noli-tangere,IMP-LI1 & IMP-PO1 - high_nutrients - high_light,9,9,RMF,0.125437754,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
611,0.003838603,Impatiens noli-tangere,IMP-LI1 & IMP-SED1 - high_nutrients - high_light,9,9,RMF,0.122424713,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
612,0.007683546,Impatiens noli-tangere,IMP-LI1 & IMP-TEP2 - high_nutrients - high_light,9,9,RMF,0.186094402,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
613,0.002497959,Impatiens noli-tangere,IMP-LI1 & IMP-VO3 - high_nutrients - high_light,9,9,RMF,0.133594814,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
614,0.007653502,Impatiens noli-tangere,IMP-LI1 & IMP-PO1 - high_nutrients - high_light,9,9,RMF,0.159707481,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
615,0.00745154,Impatiens noli-tangere,IMP-LI1 & IMP-SED1 - high_nutrients - high_light,9,9,RMF,0.170584496,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
616,0.006954575,Impatiens noli-tangere,IMP-LI1 & IMP-TEP2 - high_nutrients - high_light,9,9,RMF,0.172772892,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
617,0.00451282,Impatiens noli-tangere,IMP-LI1 & IMP-VO3 - high_nutrients - high_light,9,9,RMF,0.16857597,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
618,0.004883549,Impatiens noli-tangere,IMP-LI1 & IMP-PO1 - high_nutrients - high_light,9,9,RMF,0.152487915,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
619,0.008202471,Impatiens noli-tangere,IMP-LI1 & IMP-TEP2 - high_nutrients - high_light,9,9,RMF,0.175557131,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
620,0.006815572,Impatiens noli-tangere,IMP-LI1 & IMP-VO3 - high_nutrients - high_light,9,9,RMF,0.164879603,nutrients & shading,Impatiens parviflora,control_alone,0.019383907,0.267786327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
621,0.005235646,Impatiens noli-tangere,IMP-PO2 & IMP-SED1 - high_nutrients - high_light,10,10,RMF,0.126690107,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
622,0.004451844,Impatiens noli-tangere,IMP-PO2 & IMP-TEP2 - high_nutrients - high_light,10,10,RMF,0.147386301,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
623,0.005285039,Impatiens noli-tangere,IMP-PO2 & IMP-VO3 - high_nutrients - high_light,10,10,RMF,0.13766553,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
624,0.003838603,Impatiens noli-tangere,IMP-PO2 & IMP-SED1 - high_nutrients - high_light,10,10,RMF,0.122424713,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
625,0.007683546,Impatiens noli-tangere,IMP-PO2 & IMP-TEP2 - high_nutrients - high_light,10,10,RMF,0.186094402,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
626,0.002497959,Impatiens noli-tangere,IMP-PO2 & IMP-VO3 - high_nutrients - high_light,10,10,RMF,0.133594814,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
627,0.00745154,Impatiens noli-tangere,IMP-PO2 & IMP-SED1 - high_nutrients - high_light,10,10,RMF,0.170584496,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
628,0.006954575,Impatiens noli-tangere,IMP-PO2 & IMP-TEP2 - high_nutrients - high_light,10,10,RMF,0.172772892,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
629,0.00451282,Impatiens noli-tangere,IMP-PO2 & IMP-VO3 - high_nutrients - high_light,10,10,RMF,0.16857597,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
630,0.008202471,Impatiens noli-tangere,IMP-PO2 & IMP-TEP2 - high_nutrients - high_light,10,10,RMF,0.175557131,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
631,0.006815572,Impatiens noli-tangere,IMP-PO2 & IMP-VO3 - high_nutrients - high_light,10,10,RMF,0.164879603,nutrients & shading,Impatiens parviflora,control_alone,0.02150698,0.232703981,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
632,0.004451844,Impatiens noli-tangere,IMP-TEP & IMP-TEP2 - high_nutrients - high_light,10,10,RMF,0.147386301,nutrients & shading,Impatiens parviflora,control_alone,0.022324113,0.240576566,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
633,0.005285039,Impatiens noli-tangere,IMP-TEP & IMP-VO3 - high_nutrients - high_light,10,10,RMF,0.13766553,nutrients & shading,Impatiens parviflora,control_alone,0.022324113,0.240576566,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
